Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Activity (product.metafields.custom.activity),Age group (product.metafields.custom.age_group),Ankle Collar (product.metafields.custom.ankle_collar),Breathability Level (product.metafields.custom.breathability_level),Color (product.metafields.custom.color),Fabric (product.metafields.custom.fabric),Safety Features (product.metafields.custom.safety_features),Team (product.metafields.custom.sports_team),Stud Type (product.metafields.custom.stud_type),Target gender (product.metafields.custom.target_gender),Technology (product.metafields.custom.technology),Weight  (product.metafields.custom.weight_),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Neckline (product.metafields.shopify.neckline),Personalization options (product.metafields.shopify.personalization-options),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sports logo (product.metafields.shopify.sports-logo),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
rcb-virat-kohli-jersey-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/rcb-virat-kohli-jersey-2025-tag-detail.webp?v=1749113287,6,RCB Virat Kohli Jersey 2025 in navy with red accents and logo detailing on the back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liverpool-2025-26-home-jersey-player-version,Liverpool Home Jersey 2025-26 Player Version,"<p>Introducing the <strong>Liverpool 2025-26 Home Jersey Player Version</strong>, exclusively available at Striker Store. This jersey is designed for true fans who demand quality and style. Made with premium materials, it combines comfort with durability. The sleek fit ensures you stand out on and off the pitch.</p>
<p>The <strong>Liverpool 2025-26 home jersey player version</strong> is crafted with advanced moisture-wicking technology to keep you cool during intense matches. The vibrant red reflects the team's iconic colors, making it a must-have for any Liverpool supporter.</p>
<p>Every detail of the <strong>Liverpool 2025-26 home jersey player version</strong> is inspired by the club’s rich history and dedication. The embroidered club crest on the chest is a bold reminder of Liverpool’s legacy. Whether you're cheering from the stands or playing your own game, this jersey symbolizes passion and pride.</p>
<p>Designed with a modern aesthetic, this jersey features ribbed cuffs and a ribbed crew neck. These elements add to the overall sleek look, giving you the confidence to support your team with style. The <strong>Liverpool 2025-26 home jersey player version</strong> is not just apparel; it’s a statement of loyalty.</p>
<p>Visit Striker Store to explore our range of football jerseys from top clubs and national teams. Enjoy our premium designs at affordable prices, along with free delivery across India. Celebrate your team with our quality jerseys and feel the spirit of the game every day. Enhance your football collection with the <strong>Liverpool 2025-26 home jersey player version</strong> today.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"25, 26, adidas, home, jersey, liverpool, new arrivals, player, red, version",true,Size,S,,,,,,,,CLU-LP-HM-25/26-PV-S,350.0,shopify,86,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/liverpool-2025-26-home-jersey-player-version-regular-view.png?v=1749113236,1,Liverpool 2025-26 home jersey player version in red with club logo and sponsor branding,false,Liverpool 2025-26 Home Jersey Player Version – Premium Quality | Striker Store,"Get your Liverpool 2025-26 home jersey player version at Striker Store. Enjoy premium comfort, quality design, and support your team in style!",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,Red,Polyester,,Liverpool,,Unisex,Sweat Wiking,,'3,breathable-design; moisture-wicking; ventilation,soccer; football,,,,red,polyester,,,,,,,,,unisex,,,,,,g,,700.00,active
liverpool-2025-26-home-jersey-player-version,,,,,,,,,M,,,,,,,,CLU-LP-HM-25/26-PV-M,350.0,shopify,73,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/liverpool-2025-26-home-jersey-player-version-angled-view.png?v=1749113236,2,Liverpool 2025-26 home jersey player version featuring a bold red design and iconic club logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
liverpool-2025-26-home-jersey-player-version,,,,,,,,,L,,,,,,,,CLU-LP-HM-25/26-PV-L,350.0,shopify,73,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/liverpool-2025-26-home-jersey-player-version-close-up-logo.png?v=1749113236,3,Liverpool 2025-26 home jersey player version with Adidas logo and Standard Chartered branding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
liverpool-2025-26-home-jersey-player-version,,,,,,,,,XL,,,,,,,,CLU-LP-HM-25/26-PV-XL,350.0,shopify,72,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
liverpool-2025-26-home-jersey-player-version,,,,,,,,,2XL,,,,,,,,CLU-LP-HM-25/26-PV-2XL,350.0,shopify,78,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
clu-rm-gk-25-26-pv,Real Madrid Goalkeeper Jersey 2025-26 Player Version,"<p>Own the look of champions with the Real Madrid Goalkeeper Jersey 2025-26 Player Version, tailored for fans who breathe Real Madrid Goalkeeper. Engineered with ultra-breathable fabric, it ensures next-level comfort, whether you're playing or cheering. From bold detailing to official club accents, it's a sleek tribute to Real Madrid Goalkeeper legacy. Add this standout piece to your wardrobe today. Free pan-India shipping from Striker Store included.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"25, 26, blue, goalkeeper, jersey, madrid, new arrivals, player, real, real madrid, version",false,Size,S,,,,,,,,CLU-RM-GK-25/26-PV-S,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,false,,"Own the look of champions with the Real Madrid Goalkeeper Jersey 25-26 Player Version, tailored for fans who breathe Real Madrid Goalkeeper.

Engineered with ultra-breathable fabric, it ensures next-level comfort, whether you're playing or cheering.

From bold detailing to official club accents, it's a sleek tribute to Real Madrid Goalkeeper legacy.

Add this standout piece to your wardrobe today. Free pan-India shipping from Striker Store included.

âš¡ Keywords: authentic fan jersey, official football merchandise, 2025-26 club jersey, premium supporter gear",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,Blue,Polyester,,Real Madrid,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,blue,polyester,,,,,,,,,unisex,,,,,,g,,700.00,draft
clu-rm-gk-25-26-pv,,,,,,,,,M,,,,,,,,CLU-RM-GK-25/26-PV-M,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
clu-rm-gk-25-26-pv,,,,,,,,,L,,,,,,,,CLU-RM-GK-25/26-PV-L,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
clu-rm-gk-25-26-pv,,,,,,,,,XL,,,,,,,,CLU-RM-GK-25/26-PV-XL,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
clu-rm-gk-25-26-pv,,,,,,,,,2XL,,,,,,,,CLU-RM-GK-25/26-PV-2XL,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
germany-125th-anniversary-jersey-2025-26,Germany 125th Anniversary Jersey 2025-26 Player Version,"<p>Celebrate a rich heritage with the <strong>Germany 125th Anniversary Jersey 2025-26</strong>. This exclusive player version jersey is crafted for true fans who appreciate history and style. Available at Striker Store, it showcases a design that honors over a century of German football success.</p>
<p>Each Germany 125th Anniversary Jersey 2025-26 is meticulously designed to capture the spirit of German football. The jersey features high-quality materials that ensure durability and comfort on and off the field. With its distinct patterns and iconic colors, wear this jersey proudly wherever you go.</p>
<p>The Germany 125th Anniversary Jersey 2025-26 offers a perfect fit thanks to its advanced tailoring. It caters to both athletes and fans. Breathable fabric keeps you cool during intense matches, while the sleek design ensures you stand out in crowds. This jersey is perfect for game days or casual wear.</p>
<p>Striker Store brings this exclusive product to football enthusiasts who value design and tradition. With affordable prices, our store promises quality without compromise. Enjoy free delivery across India and join the league of fans celebrating milestones in football history.</p>
<p>Secure your <strong>Germany 125th Anniversary Jersey 2025-26</strong> today and be part of this historic celebration. Represent your favorite team with style and pride. Shop now at Striker Store, the ultimate destination for premium football jerseys.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"125th, 2025, 26, anniversary, germany, jersey, new arrivals, player, version, white",true,Size,S,,,,,,,,NAT-GER-125-25/26-PV-S,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/germany-125th-anniversary-jersey-2025-26-front-detail.png?v=1749113170,1,Germany 125th Anniversary Jersey 2025-26 in white with navy detailing and logo,false,Germany 125th Anniversary Jersey 2025-26 Player Version  Striker Store,"Celebrate football history with the Germany 125th Anniversary Jersey 2025-26 from Striker Store. Unique design, premium quality for dedicated fans.",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,White,Polyester,,Germany,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,white,polyester,,,,,,,,,unisex,,,,,,g,,700.00,active
germany-125th-anniversary-jersey-2025-26,,,,,,,,,M,,,,,,,,NAT-GER-125-25/26-PV-M,350.0,shopify,98,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/germany-125th-anniversary-jersey-2025-26-back-view.png?v=1749113170,2,Back view of the Germany 125th Anniversary Jersey 2025-26 in white with navy details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
germany-125th-anniversary-jersey-2025-26,,,,,,,,,L,,,,,,,,NAT-GER-125-25/26-PV-L,350.0,shopify,99,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/germany-125th-anniversary-jersey-2025-26-front-view.png?v=1749113170,3,Germany 125th Anniversary Jersey 2025-26 in white with black accents and logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
germany-125th-anniversary-jersey-2025-26,,,,,,,,,XL,,,,,,,,NAT-GER-125-25/26-PV-XL,350.0,shopify,97,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/germany-125th-anniversary-jersey-2025-26-stylish-design.png?v=1749113170,4,Striker Store Germany 125th Anniversary Jersey 2025-26 in white with black accents and logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
germany-125th-anniversary-jersey-2025-26,,,,,,,,,2XL,,,,,,,,NAT-GER-125-25/26-PV-2XL,350.0,shopify,97,deny,manual,1299.00,3299.00,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-away-jersey-2025-26-player,Portugal Away Jersey 2025-26 Player Version,"<p>Step onto the field with confidence in the <strong>Portugal Away Jersey 2025-26 Player</strong>. Designed for fans and athletes, this jersey combines advanced technology with a sleek design.</p>
<p>Crafted from breathable, high-performance fabric, the Portugal Away Jersey 2025-26 Player is perfect for keeping cool during intense matches. Its lightweight material ensures comfort, whether you're on the pitch or cheering from the stands.</p>
<p>At Striker Store, we understand the passion of football fans. That's why the Portugal Away Jersey 2025-26 Player features authentic detailing. Its modern graphics and the iconic crest celebrate Portugal's footballing heritage.</p>
<p>Durability is key. This jersey resists wear and tear, ideal for regular use. Whether playing a match or practicing, trust in its quality.</p>
<p>Need style with function? The Portugal Away Jersey 2025-26 Player delivers. Tailored for a slim fit, it complements your moves, offering freedom and flexibility. </p>
<p>Available now at Striker Store, your go-to for premium jerseys from top clubs and national teams. Enjoy free delivery across India and bring home style and tradition with the Portugal Away Jersey 2025-26 Player.</p>
<p>Elevate your game and show your support for Portugal. With the combination of design and performance, it's a must-have for every fan. Explore more exclusive offers at Striker Store today.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2025, 26, away, jersey, new arrivals, player, portugal, ronaldo, version, white",true,Size,S,,,,,,,,NAT-PORT-AW-25/26-PV-S,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-away-jersey-2025-26-player-front-view.png?v=1749113065,1,Portugal Away Jersey 2025-26 Player with unique design and Puma logo for soccer fans,false,Portugal Away Jersey 2025-26 Player Version  Premium Quality | Striker,"Cheer for your team with the Portugal Away Jersey 2025-26 Player version at Striker Store. Premium quality, vibrant design, and perfect for every fan!",Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,White,Polyester,,Portugal,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,white,polyester,,,,,,,,,unisex,,,,,,g,,700.00,active
portugal-away-jersey-2025-26-player,,,,,,,,,M,,,,,,,,NAT-PORT-AW-25/26-PV-M,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-away-jersey-2025-26-player-back-view.png?v=1749113065,2,Portugal Away Jersey 2025-26 Player with vibrant multicolor design and short sleeves for soccer fans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-away-jersey-2025-26-player,,,,,,,,,L,,,,,,,,NAT-PORT-AW-25/26-PV-L,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-away-jersey-2025-26-player-crest-close-up.png?v=1749113065,3,Close-up of Portugal Away Jersey 2025-26 Player featuring the team crest and unique design details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-away-jersey-2025-26-player,,,,,,,,,XL,,,,,,,,NAT-PORT-AW-25/26-PV-XL,350.0,shopify,99,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-away-jersey-2025-26-player-crest-detail.png?v=1749113065,4,Portugal Away Jersey 2025-26 Player featuring the national emblem and vibrant design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-away-jersey-2025-26-player,,,,,,,,,2XL,,,,,,,,NAT-PORT-AW-25/26-PV-2XL,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-away-jersey-2025-26-player-puma-logo.png?v=1749113065,5,Portugal Away Jersey 2025-26 Player featuring a unique dotted pattern and Puma logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-home-jersey-2025-26-player-version,Portugal Home Jersey 2025-26 Player Version,"<p>Experience the legacy of football with the <strong>Portugal home jersey 2025-26 Player Version</strong>. Crafted to perfection, this jersey is designed for those who demand the best. Whether playing or cheering, feel the spirit of Portugal.</p>
<p>The <strong>Portugal home jersey 2025-26 Player Version</strong> features advanced moisture-wicking technology. Stay cool and comfortable, even during intense matches. The lightweight fabric ensures easy movement and breathability, perfect for passionate fans.</p>
<p>At Striker Store, we prioritize quality and style. The jersey showcases the iconic national colors with a sleek design. The attention to detail reflects the rich history of Portuguese football, making it a must-have for any collection.</p>
<p>The fit of the <strong>Portugal home jersey 2025-26 Player Version</strong> is tailored for athletes. Enjoy the ergonomic design that enhances performance on the field. The durable material withstands rigorous play, ensuring longevity and wear.</p>
<p>Celebrate your love for football with style and comfort. The <strong>Portugal home jersey 2025-26 Player Version</strong> is more than just apparel. It's a statement of passion and pride. Free delivery across India makes it easy to get your hands on this iconic piece.</p>
<p>Visit Striker Store and explore our wide range of football jerseys. Inspired by top clubs and national teams, our collection is built for fans and crafted with passion. Elevate your game with premium designs at affordable prices.</p>",Striker Store,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Jersey,"2025, 26, home, jersey, new arrivals, player, portugal, red, ronaldo, version",true,Size,S,,,,,,,,NAT-PORT-HM-25/26-PV-S,350.0,shopify,98,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-home-jersey-2025-26-player-version-front-view.png?v=1749112983,1,Portugal home jersey 2025-26 Player Version in vibrant red with team details and PUMA logo,false,Portugal Home Jersey 2025-26 Player Version | Striker Store,Get the Portugal home jersey 2025-26 Player Version at Striker Store. Perfect for true fans with premium design and comfort. Score yours today!,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,,,,,,,,,,,Football,,,,Red,Polyester,,Portugal,,Unisex,Sweat Wiking,,,breathable-design; moisture-wicking; ventilation,soccer; football,,,,red,polyester,,,,,,,,,unisex,,,,,,g,,700.00,active
portugal-home-jersey-2025-26-player-version,,,,,,,,,M,,,,,,,,NAT-PORT-HM-25/26-PV-M,350.0,shopify,98,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-home-jersey-2025-26-player-version-back-view.png?v=1749112983,2,Back view of the Portugal home jersey 2025-26 Player Version in vibrant red with patterned texture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-home-jersey-2025-26-player-version,,,,,,,,,L,,,,,,,,NAT-PORT-HM-25/26-PV-L,350.0,shopify,98,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-home-jersey-2025-26-player-version-logo-detail.png?v=1749112983,3,Close-up of the Portugal home jersey 2025-26 Player Version featuring the national emblem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-home-jersey-2025-26-player-version,,,,,,,,,XL,,,,,,,,NAT-PORT-HM-25/26-PV-XL,350.0,shopify,97,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-home-jersey-2025-26-player-version-neck-detail.png?v=1749112983,4,Close-up of Portugal home jersey 2025-26 Player Version collar with detailed logo design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
portugal-home-jersey-2025-26-player-version,,,,,,,,,2XL,,,,,,,,NAT-PORT-HM-25/26-PV-2XL,350.0,shopify,100,deny,manual,1299.00,3299.00,true,false,,https://cdn.shopify.com/s/files/1/0922/4824/4508/files/portugal-home-jersey-2025-26-player-version-sleeve-detail.png?v=1749112983,5,Close-up of Portugal home jersey 2025-26 Player Version with detailed sleeve design and vibrant red color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,700.00,
